__time,Calling_Number,Egress_Endpoint_IP,Egress_Route,Egress_Endpoint_Customer_Id,Egress_Endpoint,Egress_Realm,Egress_Reg_Id,Egress_Uport,Call_Duration_,Call_Duration_Fractional,Call_Duration_1,Call_End_Time,Ingress_Call_Error,Egress_Call_Error,Egress_Call_Error_Code,Last_Event_in_Call_Setup,Ingress_Call_Error_Code,Rate_Limit_Error_Code,Call_Hold_Time_,PDD,Call_Release_Source,Ingress_Endpoint_IP,Ingress_Endpoint_Customer_Id,Ingress_Endpoint,Ingress_Sig_Port,Ingress_Realm,Ingress_Reg_Id,Ingress_Uport,Call_Type,Zone,Called_Party_After_Src_Calling_Plan,Called_Party_After_Transit_Route,Called_Party_as_Dialed_by_User,Number_Type_for_Called_Party_as_Dialed_by_User,Called_Party_in_E164_Format,Number_Type_for_Called_Party,Ingress_Trunk_Group,Call_Id,Calling_Party_Number_Type_Received_from_Ingress,Calling_Party_Number_Type_Sent_to_Egress,CDR_Type,Charge_Number,Charge_Number_NoA,Charge_Number_NPI,Cluster_Name,Codec_On_Egress_Leg,Codec_On_Egress_Leg__1st_mline,Codec_On_Ingress_Leg,Codec_On_Ingress_Leg__1st_mline,Custom_Contact_Tag,Bytes_Forwarded_from_Egress_Leg__1st_mline,Bytes_Forwarded_from_Ingress_Leg__1st_mline,Egress_Leg_Number_of_Packets_Dropped_by_Bandwidth_Policing,Called_Party_Media_IP,Called_Party_Media_Port_Number,Egress_Realm_Media_IP,Egress_Realm_Media_Port,Egress_Trunk_Group,Egress_Leg_ptime,Device_Name,Disconnect_Error_Type,Diversion_Info,Egress_Trunk_Group_Context,E911_Call,Egress_Endpoint_Country_Code,Egress_Endpoint_Latitude,Egress_Endpoint_Longitude,Egress_Callid_Termination_Endpoint,Egress_MOS,Egress_Endpoint_Subnet,Egress_Endpoint_Subnet_Mask,Egress_Rate_Limit_Error_Code,CDR_Filename,FromURI_User_Part_in_Ingress_INVITE,Full_Paid_Hdr_in_Ingress_INVITE,Hunt_Attempts,Hunting_Attempts,RequestURI_in_Ingress_INVITE,RSA_IP,Ingress_Endpoint_Country_Code,Ingestion_Time,Ingress_Endpoint_Latitude,Ingress_Endpoint_Longitude,Ingress_MOS,Ingress_Endpoint_Subnet,Ingress_Subnet_Mask,Ingress_ISDN_Cause_Code,Ingress_ISDN_Cause,Egress_Latency,Ingress_Latency,Gateway_Latitude,Ingress_SIP_PAccessNetworkInfo,Ingress_PChargingVector,Egress_SIP_PAccessNetworkInfo,Egress_PChargingVector,Day_in_Local_Time,Day_of_Week_in_Local_Time_,Hour_in_Local_Time,Month_in_Local_Time,Local_Refer_Status,Year_in_Local_Time,Gateway_Longitude,Media_Type,Media_Type__1st_mline,MSW_Name,Calling_Number_after_Calling_Plan,FromURI_User_Part_in_Egress_INVITE,PaidURI_User_Part_in_Egress_INVITE,RequestURI_User_Part_in_Egress_INVITE,Outbound_Call_Limit,Outbound_Call_Limit_Uport,Outbound_Call_Limit_Type,Outbound_Call_Limit_Policy_Name,Organization_Hdr_in_Ingress_INVITE,Egress_ISDN_Cause_Code,Egress_ISDN_Cause,FromURI_in_Egress_INVITE,RequestURI_in_Egress_INVITE,ToURI_in_Egress_INVITE,Egress_Packets_Discarded,Ingress_Packets_Discarded,Egress_Packets_Lost,Ingress_Packets_Lost,Egress_Packets_Received,Ingress_Packets_Received,PaidURI_User_Part_in_Ingress_INVITE,Egress_Jitter,Ingress_Jitter,Peer_Protocol,Privacy,Protocol,ReInvite_Reject_Count,RequestURI_User_Part_in_Ingress_INVITE,Egress_R_Factor,Ingress_R_Factor,Local_Routing_Number,RSA_Latitude,RSA_Longitude,SBC_Version,Final_Negotiated_Answer_Codec,Final_Negotiated_Offer_Codec,SIP_Egress_Response_Code,SIP_Egress_Response_Reason,SIP_Ingress_Response_Code,SIP_Ingress_Response_Reason,Ingress_ptime,Ingress_Iedge_Group,Ingress_Leg_Number_of_Packets_Dropped_by_Bandwidth_Policing,Calling_Party_Media_IP,Calling_Party_Media_Port,Calling_Realm_Media_IP,Calling_Realm_Media_Port,Ingress_Trunk_Group_Context,Start_Time_in_Local_Time,Start_of_Call,Time_Group,Timezone,Transcoder_Id,End_of_Call,Epoch_End_of_Call,User_Timezone,Day_in_UTC,Day_of_week_in_UTC,Hour_in_UTC,Month_in_UTC,Year_in_UTC,Valid_Record,Video_CAC,No_Of_M_Lines,Is_Permitted,Robo_Confidence_Score,CDR_Sequence_Number,Called_Number_Classification,Called_Number_Classification_Flag,Calling_Number_Classification,Calling_Number_Classification_Flag,Unnamed_177,Packet_Loss_greater_001
2021-08-26 11:34:00,888000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:39,39.15499878,39,00:29:32.4,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:30,480,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,157754-7006636780-98516@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,311468,311360,5,NULL,54.678.58.02,54966,536.03.680.98,32132,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.384863853,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,888000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,888000000000,888000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,1,0,3,0,1949,1946,NULL,0,0,sip,Draft01,sip,NULL,885000000000,92,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,17102,532.51.28.98,40064,NULL,2021-04-13 12:28:00,2021-04-13T08:28:53,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15632181,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 12:07:00,886000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:16,16.14599991,16,00:29:32.6,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:08,237,destination,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,800676-7009193683-112203@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,125584,129120,5,NULL,536.03.680.83,51002,536.03.680.98,27052,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.384863853,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,886000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,886000000000,886000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,1,0,1,0,787,807,NULL,3250,0,sip,Draft01,sip,NULL,885000000000,92,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,19204,532.51.28.98,51534,NULL,2021-04-13 12:29:00,2021-04-13T08:29:16,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14762187,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 12:13:00,881000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:04:30,269.6380005,270,00:29:32.7,NULL,NULL,NULL,ack-tx#na,0,NULL,000:00:01,127,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,050534-7000885397-039283@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,2152288,2156428,5,NULL,54.590.05.77,31924,536.03.680.98,48368,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.198124886,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,881000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,881000000000,881000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,277,0,279,0,13200,13738,NULL,0,0,sip,Draft01,sip,NULL,885000000000,85,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,27530,532.51.28.98,43544,NULL,2021-04-13 12:25:00,2021-04-13T08:25:02,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15691257,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 12:23:00,D_jvmwgs_wx_peA,54.590.05.60,NULL,NULL,WIWQ5/19,priv_domain2,WIWQ5,19,001:35:40,5740.229004,5740,00:29:32.9,NULL,Proxy Authentication Required,5407,ack-rx#100-rx,0,NULL,000:00:03,2904,source,516.68.08.54,NULL,hCreqmg-7098092246.418409.587/13,5060,pub2_access,hCreqmg-7098092246.418409.587,13,IV,NULL,52117987250,NULL,52117987250,NULL,52117987250,Subscriber,NULL,67j2h72-4-57g8-53ehe4-50g3e9i8-53ehe4@kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g711ulaw,g711ulaw,NULL,NULL,45912700,NULL,NULL,08.38.549.594,27460,536.03.680.98,49540,NULL,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,D_jvmwgs_wx_peAvirgi,NULL,NULL,0,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,D_jvmwgs_wx_peAvirgi,D_jvmwgs_wx_peAvirgi,NULL,52117987250,NULL,NULL,NULL,NULL,NULL,21,CallRejected,NULL,NULL,NULL,NULL,13,NULL,13,NULL,286995,NULL,NULL,0,sip,No,sip,NULL,52117987250,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,407,Proxy Authentication Required,NULL,Proxy Authentication Required,NULL,NULL,NULL,516.68.08.54,10000,532.51.28.98,47648,NULL,2021-04-13 10:53:00,2021-04-13T06:53:52,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,12785774,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 12:45:00,886000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:02:34,153.595993,154,00:29:32.3,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:03,343,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,006629-7000938738-159898@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g729,g729,NULL,NULL,153360,5,NULL,529.14.536.00,38312,536.03.680.98,33654,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,886000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.132171154,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,886000000000,886000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,0,NULL,7668,NULL,NULL,0,sip,Draft01,sip,NULL,885000000000,NULL,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,38306,532.51.28.98,56602,NULL,2021-04-13 12:26:00,2021-04-13T08:26:58,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15968530,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 12:50:00,881000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:40:16,2416.49707,2416,00:29:32.1,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:02,124,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,625422-7008247015-27115@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,19323760,19331268,5,NULL,54.590.05.77,32560,536.03.680.98,43290,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.229127884,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,881000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,881000000000,881000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,1909,1,1910,1,119093,121070,NULL,0,0,sip,Draft01,sip,NULL,885000000000,86,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,20456,532.51.28.98,58386,NULL,2021-04-13 11:49:00,2021-04-13T07:49:16,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,13550465,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 12:58:00,tlsywxs,54.590.05.60,NULL,NULL,WIWQ5/19,priv_domain2,WIWQ5,19,000:18:26,1105.906982,1106,00:29:32.1,NULL,Proxy Authentication Required,5407,ack-tx#100-rx,0,NULL,000:00:02,133,source,529.14.536.99,NULL,hCreqmg-7001776396.455780.658/5,5060,pub2_access,hCreqmg-7001776396.455780.658,5,IV,NULL,772,NULL,772,NULL,772,Subscriber,NULL,560662524-7001063256-730804@iqie45-w7w45w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,"g711ulaw,H263",g711ulaw,"g711ulaw, H263",g711ulaw,NULL,8866400,8838816,NULL,NULL,"54.590.05.78, 54.590.05.78","31300, 31328","536.03.680.98, 536.03.680.98","40672, 40674",NULL,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.258759022,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,tlsywxs,NULL,NULL,0,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.061233044,NULL,NULL,16,NormalCallClearing,87,87,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,"AD,VD","AD,VD",msx_sim_1,tlsywxs,tlsywxs,NULL,772,NULL,NULL,NULL,NULL,NULL,21,CallRejected,NULL,NULL,NULL,473,1049,474,1055,55047,54449,NULL,1750,1500,sip,No,sip,NULL,772,87,81,NULL,NULL,NULL,NULL,NULL,NULL,407,Proxy Authentication Required,NULL,Proxy Authentication Required,NULL,NULL,NULL,"529.14.536.98, 529.14.536.98","22194, 22198","532.51.28.98, 532.51.28.98","52872, 52874",NULL,2021-04-13 12:11:00,2021-04-13T08:11:06,1,EDT,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,2,NULL,NULL,17484502,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-27 00:04:00,885000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:08,8.041999817,8,00:29:32.4,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:03,118,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,163654-7006726208-818766@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g711alaw,g711alaw,NULL,NULL,69280,5,NULL,08.38.549.594,27078,536.03.680.98,48764,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,885000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,885000000000,885000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,0,NULL,433,NULL,NULL,0,sip,Draft01,sip,NULL,885000000000,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,44800,532.51.28.98,54296,NULL,2021-04-13 12:29:00,2021-04-13T08:29:24,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15778882,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-27 00:56:00,881000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:02:16,135.6089935,136,00:29:32.6,NULL,NULL,NULL,ack-tx#na,0,NULL,000:00:01,156,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,144168-7000144287-942821@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,1089380,1084008,5,NULL,54.590.05.78,32300,536.03.680.98,23836,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.229127884,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,881000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,881000000000,881000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,116,0,116,0,6657,7011,NULL,0,0,sip,Draft01,sip,NULL,885000000000,86,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,45682,532.51.28.98,55772,NULL,2021-04-13 12:27:00,2021-04-13T08:27:16,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16146782,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-27 03:20:00,eqyvtl5,54.590.05.60,NULL,NULL,WIWQ5/19,priv_domain2,WIWQ5,19,000:48:34,2913.808105,2914,00:29:32.9,NULL,Proxy Authentication Required,5407,ack-tx#100-rx,0,NULL,000:00:02,132,source,529.14.536.99,NULL,hCreqmg-7009372798.542495.447/3,5060,pub2_access,hCreqmg-7009372798.542495.447,3,IV,NULL,772,NULL,772,NULL,772,Subscriber,NULL,36382853-7000397817-214006@iqie45-w7w45w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,"g711ulaw,H263",g711ulaw,"g711ulaw, H263",g711ulaw,NULL,23320640,23319460,NULL,NULL,"54.590.05.77, 54.590.05.77","31856, 32108","536.03.680.98, 536.03.680.98","45704, 45706",NULL,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.258759022,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,eqyvtl5,NULL,NULL,0,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,3.985646963,NULL,NULL,16,NormalCallClearing,73,73,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,"AD,VD","AD,VD",msx_sim_1,eqyvtl5,eqyvtl5,NULL,772,NULL,NULL,NULL,NULL,NULL,21,CallRejected,NULL,NULL,NULL,2014,3276,2023,3341,144016,142937,NULL,625,1250,sip,No,sip,NULL,772,87,79,NULL,NULL,NULL,NULL,NULL,NULL,407,Proxy Authentication Required,NULL,Proxy Authentication Required,NULL,NULL,NULL,"529.14.536.98, 529.14.536.98","31166, 31170","532.51.28.98, 532.51.28.98","51316, 51318",NULL,2021-04-13 11:40:00,2021-04-13T07:40:58,1,EDT,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,2,NULL,NULL,16428830,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-27 03:50:00,347000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:04:12,252.4400024,252,00:29:32.9,NULL,NULL,NULL,ack-tx#na,0,NULL,000:00:02,122,destination,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,713378-7009743793-232629@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,2008996,2020096,5,NULL,54.590.05.77,31892,536.03.680.98,20460,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.165791988,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,347000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,347000000000,347000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,197,0,199,0,12382,12805,NULL,0,0,sip,Draft01,sip,NULL,885000000000,84,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,50890,532.51.28.98,47236,NULL,2021-04-13 12:25:00,2021-04-13T08:25:20,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14166076,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-27 14:30:00,883000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:25:04,1504.427979,1504,00:29:32.3,NULL,NULL,NULL,ack-tx#na,0,NULL,000:00:02,121,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,793771-7009677296-761274@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,12061996,12034216,5,NULL,54.590.05.78,31996,536.03.680.98,21660,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.258759022,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,883000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,883000000000,883000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,979,17,980,17,74507,75308,NULL,0,0,sip,Draft01,sip,NULL,885000000000,87,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,27576,532.51.28.98,53232,NULL,2021-04-13 12:04:00,2021-04-13T08:04:28,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14059575,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-27 14:56:00,881000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:31:23,1882.812988,1883,00:29:31.3,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:02,124,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,91190-7006306962-961788@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,15083900,15061600,5,NULL,54.590.05.77,32032,536.03.680.98,46388,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.286975861,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,881000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,881000000000,881000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,868,0,868,0,93585,94369,NULL,0,0,sip,Draft01,sip,NULL,885000000000,88,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,50724,532.51.28.98,43348,NULL,2021-04-13 11:58:00,2021-04-13T07:58:08,1,EST,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16589742,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
